imputed_CARDIoGRAM_C4D_CAD_ADDITIVE	imputed_CNCR_Insomnia_all	imputed_DIAGRAM_T2D_TRANS_ETHNIC	imputed_GABRIEL_Asthma	imputed_GPC-NEO-NEUROTICISM	imputed_HRGene_HeartRate	imputed_IBD.EUR.Crohns_Disease	imputed_IBD.EUR.Inflammatory_Bowel_Disease	imputed_IBD.EUR.Ulcerative_Colitis	imputed_IGAP_Alzheimer	imputed_PGC_ADHD_EUR_2017	imputed_PGC_ASD_2017_CEU	imputed_TAGC_Asthma_EUR	imputed_UKB_20002_1261_self_reported_multiple_sclerosis	imputed_UKB_20002_1262_self_reported_parkinsons_disease	imputed_UKB_20002_1289_self_reported_schizophrenia	imputed_UKB_20127_Neuroticism_score	imputed_UKB_6152_8_diagnosed_by_doctor_Asthma
chr16:89917552-89918015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:89947872-89948754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:89956812-89957862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:89971819-89973541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:90019768-90020876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:90046561-90047182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:90081990-90082947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:901513-902829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:981055-981585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:1046183-1048553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:10728895-10730700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:1516841-1517554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:15489959-15492016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:15501382-15503367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:15786469-15786853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:15913672-15914500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:16010756-16012669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:16188927-16189300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:16189518-16191869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:16214653-16217778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:16406536-16407720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:16588829-16589902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:16814305-16814756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:16819723-16821340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17020762-17022806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17046602-17046872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17073129-17074082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17097835-17099298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:1709796-1710924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17106284-17106686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17134511-17134818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17170740-17173620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17189850-17192786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17354850-17355442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17361301-17362827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17385192-17386991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17528448-17529267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17535028-17537501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17539046-17539941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:1762029-1765289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17697043-17697310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17711081-17712414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17717337-17717802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17759263-17760089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17767747-17769767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17804885-17806793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17830660-17832093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17839533-17840133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17857519-17857854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:179054-180647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17918635-17919102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17925798-17926053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17941634-17942279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17950117-17950476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:17983090-17984167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:18016739-18018888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:180811-181225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:18093876-18094789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:18157933-18158937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:18181957-18183745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:18184431-18185338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:18188197-18188665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:181920-182987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:18206683-18207262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:18218943-18219343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:18224022-18225450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:18246719-18247016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:18260144-18261386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:18261436-18262189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:18313918-18316177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:18361636-18364017	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:18410629-18411951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:18681899-18682891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:1878427-1879058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:18855694-18856986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:1887894-1889570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:19262794-19265157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:19303813-19304872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:19316811-19318359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:1931852-1933157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:19321328-19321877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:19377037-19379253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:19384122-19388531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:19411063-19411792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:19538020-19538481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:1967743-1969789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:19702964-19704627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:20008683-20009311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:20073090-20075177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:20085842-20086727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:20090553-20093211	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:20095221-20096170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:20102942-20104331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:2041162-2043054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:2058959-2062079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:2063504-2063963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:2075385-2076980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:2088831-2090309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:20920517-20920948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:21006904-21007671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:2101462-2102080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:21040603-21042875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:21184151-21184575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:21210189-21210488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:2122295-2124641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:21242464-21243950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:21247634-21249628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:21284820-21288011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:21288093-21290199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:21322489-21323669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:21376952-21378068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:214996-216040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:2158272-2159006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:216240-216944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:2174006-2174801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:2212758-2216516	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:2240504-2240807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:229148-230299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:2337742-2338598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:234227-235428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:2367583-2369099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:2399745-2401037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:2485420-2486749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:2490377-2492195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:2624488-2625215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:2634726-2635123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:28064417-28065020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:28334922-28337194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:28644294-28645137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:28710207-28712584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:28716779-28718737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:28725696-28726074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:28841478-28843337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:28854180-28855854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:28885029-28885592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:28902028-28902712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:28907781-28909631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:28968196-28969242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:29116940-29117844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:29283029-29283996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:29567183-29568592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:29592756-29593136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:30599755-30601635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:30824835-30825361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:30937911-30939980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:31521992-31522754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:31743775-31745471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:32102946-32104284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:32159065-32161102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:32264869-32265524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:32341160-32342851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:32943661-32944196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:331291-334934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:34205936-34207375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:34233437-34233718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:34233939-34236462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:34979774-34982082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:350859-353768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:35242027-35245128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:3529671-3531790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:35345160-35347339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:35539522-35540189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:35715283-35715639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:35763836-35765128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:35931281-35932720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:3639853-3641063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:36482608-36483019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:36543663-36545416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:36545499-36546536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:36555005-36555550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:3658220-3661454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:37489951-37492654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:37521285-37522432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:38286452-38287281	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:38356330-38357422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:384167-385995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:38693059-38694864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:38701602-38702285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:38705366-38705691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:38711739-38713173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:38790171-38790677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:39018776-39019095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:39056482-39057943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:39064878-39065379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:39163889-39165640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:39375955-39376793	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr17:393787-394431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:3944995-3945940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:39672069-39672534	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1
chr17:39737605-39738523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:39750540-39750765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:3976040-3978678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:3979015-3979521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:39939270-39940556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:40017414-40017931	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
chr17:40017944-40019216	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
chr17:4001963-4003447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:40021913-40022209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:40031802-40033152	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
chr17:40058055-40059070	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1
chr17:40062375-40062712	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
chr17:40083456-40083742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:40086606-40086846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:40418002-40418685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:40437117-40437808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:4100155-4102117	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:410105-411330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:4118043-4118538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:4118578-4119053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:4162431-4163972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:4164134-4164763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:4180095-4181795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:41929461-41930902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:41972503-41973884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:41976867-41977638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42023671-42025609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:4204097-4204653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:4204692-4204922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42111613-42113557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42128804-42129028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42129281-42130432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42130659-42132123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42132383-42133710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42141922-42143383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42148769-42149459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42153513-42155818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42233198-42234934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42275132-42276104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42310941-42313141	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr17:42325310-42325885	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr17:42378186-42382149	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
chr17:42382150-42382704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42411906-42412116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42431838-42432150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:4250093-4250371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42511924-42513355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42517715-42521585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42532178-42532752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42577222-42579202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42584918-42586235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42617453-42619522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42674425-42674753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42674781-42675025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42748769-42749151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42760452-42761115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42815096-42816204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42850556-42853958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42945796-42946938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:42979402-42981785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:43010426-43010873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:4301264-4301828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:43014180-43015726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:43029282-43030589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:43068352-43070748	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:43124689-43126470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:43169755-43172845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:43210941-43212781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:43322374-43323827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:43341171-43342974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:43359794-43362493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:43563260-43563625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:43646229-43647679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:43770142-43770575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:43817063-43818532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:43830625-43833091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:43859009-43859283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:43871746-43873184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:44014018-44015554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:44042919-44043492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:44075790-44076029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:44102753-44104153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:44104400-44104690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:44108901-44112393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:44122433-44123480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:44123695-44124811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:44169735-44171938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:44245837-44246730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:44327064-44327336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:44547173-44548817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:44555885-44557607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:44627896-44629680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:44688983-44690787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17:44708028-44709392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
